,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1027220,HR,Croatia,Karlovac County,,,HR-04,,2020-06-02,-2.0,4.0,,-25.0,-16.0,3.0
1027221,HR,Croatia,Karlovac County,,,HR-04,,2020-06-03,1.0,2.0,,-28.0,-17.0,3.0
1027222,HR,Croatia,Karlovac County,,,HR-04,,2020-06-04,-5.0,3.0,45.0,-25.0,-17.0,3.0
1027223,HR,Croatia,Karlovac County,,,HR-04,,2020-06-05,0.0,5.0,50.0,-19.0,-18.0,4.0
1027224,HR,Croatia,Karlovac County,,,HR-04,,2020-06-06,8.0,4.0,91.0,-1.0,12.0,
1027225,HR,Croatia,Karlovac County,,,HR-04,,2020-06-07,23.0,-13.0,129.0,,13.0,
1027226,HR,Croatia,Karlovac County,,,HR-04,,2020-06-08,2.0,5.0,,-29.0,-18.0,3.0
1027227,HR,Croatia,Karlovac County,,,HR-04,,2020-06-09,-1.0,9.0,27.0,-29.0,-19.0,4.0
1027228,HR,Croatia,Karlovac County,,,HR-04,,2020-06-10,20.0,35.0,,-18.0,-19.0,-1.0
1027229,HR,Croatia,Karlovac County,,,HR-04,,2020-06-11,-20.0,-78.0,,-52.0,-69.0,
1027230,HR,Croatia,Karlovac County,,,HR-04,,2020-06-12,9.0,21.0,,-23.0,-33.0,4.0
1027231,HR,Croatia,Karlovac County,,,HR-04,,2020-06-13,15.0,7.0,127.0,1.0,8.0,
1027232,HR,Croatia,Karlovac County,,,HR-04,,2020-06-14,37.0,-6.0,127.0,,17.0,
1027233,HR,Croatia,Karlovac County,,,HR-04,,2020-06-15,3.0,13.0,27.0,-27.0,-19.0,3.0
1027234,HR,Croatia,Karlovac County,,,HR-04,,2020-06-16,4.0,10.0,,-21.0,-18.0,3.0
1027235,HR,Croatia,Karlovac County,,,HR-04,,2020-06-17,8.0,6.0,,-16.0,-18.0,2.0
1027236,HR,Croatia,Karlovac County,,,HR-04,,2020-06-18,7.0,8.0,,-19.0,-18.0,0.0
1027237,HR,Croatia,Karlovac County,,,HR-04,,2020-06-19,10.0,11.0,77.0,-12.0,-19.0,0.0
1027238,HR,Croatia,Karlovac County,,,HR-04,,2020-06-20,13.0,11.0,53.0,19.0,9.0,
1027239,HR,Croatia,Karlovac County,,,HR-04,,2020-06-21,9.0,2.0,78.0,,12.0,
1027240,HR,Croatia,Karlovac County,,,HR-04,,2020-06-22,-7.0,-38.0,,-44.0,-67.0,8.0
1027241,HR,Croatia,Karlovac County,,,HR-04,,2020-06-23,14.0,20.0,,-16.0,-21.0,0.0
1027242,HR,Croatia,Karlovac County,,,HR-04,,2020-06-24,11.0,10.0,,-18.0,-20.0,0.0
1027243,HR,Croatia,Karlovac County,,,HR-04,,2020-06-25,5.0,7.0,,-23.0,-23.0,1.0
1027244,HR,Croatia,Karlovac County,,,HR-04,,2020-06-26,5.0,6.0,,-14.0,-21.0,0.0
1027245,HR,Croatia,Karlovac County,,,HR-04,,2020-06-27,11.0,0.0,113.0,17.0,4.0,
1027246,HR,Croatia,Karlovac County,,,HR-04,,2020-06-28,23.0,1.0,149.0,,18.0,
1027247,HR,Croatia,Karlovac County,,,HR-04,,2020-06-29,4.0,7.0,,-19.0,-20.0,0.0
1027248,HR,Croatia,Karlovac County,,,HR-04,,2020-06-30,3.0,11.0,,-20.0,-19.0,0.0
1027249,HR,Croatia,Karlovac County,,,HR-04,,2020-07-01,6.0,5.0,,-14.0,-20.0,-1.0
1027250,HR,Croatia,Karlovac County,,,HR-04,,2020-07-02,2.0,4.0,,-14.0,-19.0,0.0
1027251,HR,Croatia,Karlovac County,,,HR-04,,2020-07-03,2.0,8.0,69.0,-15.0,-19.0,2.0
1027252,HR,Croatia,Karlovac County,,,HR-04,,2020-07-04,12.0,2.0,102.0,,8.0,
1027253,HR,Croatia,Karlovac County,,,HR-04,,2020-07-05,28.0,3.0,144.0,,19.0,
1027254,HR,Croatia,Karlovac County,,,HR-04,,2020-07-06,6.0,5.0,,-6.0,-21.0,-1.0
1027255,HR,Croatia,Karlovac County,,,HR-04,,2020-07-07,3.0,11.0,,-13.0,-22.0,1.0
1027256,HR,Croatia,Karlovac County,,,HR-04,,2020-07-08,7.0,3.0,,-14.0,-22.0,-1.0
1027257,HR,Croatia,Karlovac County,,,HR-04,,2020-07-09,5.0,4.0,,-7.0,-22.0,-1.0
1027258,HR,Croatia,Karlovac County,,,HR-04,,2020-07-10,7.0,6.0,,4.0,-24.0,-1.0
1027259,HR,Croatia,Karlovac County,,,HR-04,,2020-07-11,14.0,4.0,102.0,,1.0,
1027260,HR,Croatia,Karlovac County,,,HR-04,,2020-07-12,30.0,8.0,142.0,,10.0,
1027261,HR,Croatia,Karlovac County,,,HR-04,,2020-07-13,9.0,6.0,,5.0,-27.0,0.0
1027262,HR,Croatia,Karlovac County,,,HR-04,,2020-07-14,3.0,6.0,,-10.0,-26.0,1.0
1027263,HR,Croatia,Karlovac County,,,HR-04,,2020-07-15,18.0,6.0,,0.0,-26.0,0.0
1027264,HR,Croatia,Karlovac County,,,HR-04,,2020-07-16,12.0,5.0,,-5.0,-27.0,1.0
1027265,HR,Croatia,Karlovac County,,,HR-04,,2020-07-17,13.0,2.0,59.0,1.0,-27.0,3.0
1027266,HR,Croatia,Karlovac County,,,HR-04,,2020-07-18,27.0,0.0,81.0,,3.0,
1027267,HR,Croatia,Karlovac County,,,HR-04,,2020-07-19,48.0,-3.0,128.0,,13.0,
1027268,HR,Croatia,Karlovac County,,,HR-04,,2020-07-20,26.0,5.0,,16.0,-30.0,-1.0
1027269,HR,Croatia,Karlovac County,,,HR-04,,2020-07-21,12.0,5.0,,-14.0,-31.0,0.0
1027270,HR,Croatia,Karlovac County,,,HR-04,,2020-07-22,11.0,-3.0,,-4.0,-30.0,1.0
1027271,HR,Croatia,Karlovac County,,,HR-04,,2020-07-23,12.0,0.0,,-12.0,-30.0,1.0
1027272,HR,Croatia,Karlovac County,,,HR-04,,2020-07-24,7.0,-7.0,58.0,1.0,-30.0,4.0
1027273,HR,Croatia,Karlovac County,,,HR-04,,2020-07-25,32.0,-1.0,69.0,,1.0,
1027274,HR,Croatia,Karlovac County,,,HR-04,,2020-07-26,51.0,-4.0,140.0,,10.0,
1027275,HR,Croatia,Karlovac County,,,HR-04,,2020-07-27,23.0,-1.0,,10.0,-34.0,-1.0
1027276,HR,Croatia,Karlovac County,,,HR-04,,2020-07-28,10.0,2.0,,-9.0,-33.0,0.0
1027277,HR,Croatia,Karlovac County,,,HR-04,,2020-07-29,15.0,-5.0,,-6.0,-35.0,-1.0
1027278,HR,Croatia,Karlovac County,,,HR-04,,2020-07-30,17.0,-2.0,,-2.0,-35.0,0.0
1027279,HR,Croatia,Karlovac County,,,HR-04,,2020-07-31,23.0,-4.0,,16.0,-34.0,0.0
1027280,HR,Croatia,Karlovac County,,,HR-04,,2020-08-01,64.0,4.0,,,-7.0,
1027281,HR,Croatia,Karlovac County,,,HR-04,,2020-08-02,66.0,6.0,,,4.0,
1027282,HR,Croatia,Karlovac County,,,HR-04,,2020-08-03,31.0,3.0,,30.0,-44.0,2.0
1027283,HR,Croatia,Karlovac County,,,HR-04,,2020-08-04,16.0,16.0,,-5.0,-44.0,4.0
1027284,HR,Croatia,Karlovac County,,,HR-04,,2020-08-05,-9.0,-39.0,,-31.0,-70.0,
1027285,HR,Croatia,Karlovac County,,,HR-04,,2020-08-06,16.0,2.0,,-3.0,-44.0,4.0
1027286,HR,Croatia,Karlovac County,,,HR-04,,2020-08-07,20.0,-3.0,,19.0,-44.0,2.0
1027287,HR,Croatia,Karlovac County,,,HR-04,,2020-08-08,48.0,-1.0,138.0,,-10.0,
1027288,HR,Croatia,Karlovac County,,,HR-04,,2020-08-09,77.0,2.0,,,5.0,
1027289,HR,Croatia,Karlovac County,,,HR-04,,2020-08-10,41.0,9.0,,32.0,-43.0,0.0
1027290,HR,Croatia,Karlovac County,,,HR-04,,2020-08-11,22.0,10.0,,8.0,-43.0,2.0
1027291,HR,Croatia,Karlovac County,,,HR-04,,2020-08-12,29.0,5.0,,9.0,-42.0,2.0
1027292,HR,Croatia,Karlovac County,,,HR-04,,2020-08-13,24.0,2.0,,22.0,-41.0,1.0
1027293,HR,Croatia,Karlovac County,,,HR-04,,2020-08-14,30.0,14.0,,32.0,-42.0,2.0
1027294,HR,Croatia,Karlovac County,,,HR-04,,2020-08-15,30.0,-32.0,,,-29.0,
1027295,HR,Croatia,Karlovac County,,,HR-04,,2020-08-16,87.0,16.0,,,5.0,
1027296,HR,Croatia,Karlovac County,,,HR-04,,2020-08-17,,,,,-34.0,-1.0
1027297,HR,Croatia,Karlovac County,,,HR-04,,2020-08-18,,,,,-32.0,1.0
1027298,HR,Croatia,Karlovac County,,,HR-04,,2020-08-19,,,,,-33.0,0.0
1027299,HR,Croatia,Karlovac County,,,HR-04,,2020-08-20,,,,,-31.0,-1.0
1027300,HR,Croatia,Karlovac County,,,HR-04,,2020-08-21,,,,,-32.0,1.0
1027301,HR,Croatia,Karlovac County,,,HR-04,,2020-08-22,,,,,0.0,
1027302,HR,Croatia,Karlovac County,,,HR-04,,2020-08-23,,,,,10.0,
1027303,HR,Croatia,Karlovac County,,,HR-04,,2020-08-24,,,,,-28.0,0.0
1027304,HR,Croatia,Karlovac County,,,HR-04,,2020-08-25,,,,,-28.0,1.0
1027305,HR,Croatia,Karlovac County,,,HR-04,,2020-08-26,,,,,-29.0,0.0
1027306,HR,Croatia,Karlovac County,,,HR-04,,2020-08-27,,,,,-28.0,0.0
1027307,HR,Croatia,Karlovac County,,,HR-04,,2020-08-28,,,,,-28.0,-1.0
1027308,HR,Croatia,Karlovac County,,,HR-04,,2020-08-29,,,,,-2.0,
1027309,HR,Croatia,Karlovac County,,,HR-04,,2020-08-30,,,,,5.0,
1027310,HR,Croatia,Karlovac County,,,HR-04,,2020-08-31,,,,,-27.0,4.0
1027311,HR,Croatia,Karlovac County,,,HR-04,,2020-09-01,,,,,-26.0,2.0
1027312,HR,Croatia,Karlovac County,,,HR-04,,2020-09-02,,,,,-26.0,0.0
1027313,HR,Croatia,Karlovac County,,,HR-04,,2020-09-03,,,,,-25.0,0.0
1027314,HR,Croatia,Karlovac County,,,HR-04,,2020-09-04,,,,,-26.0,-1.0
1027315,HR,Croatia,Karlovac County,,,HR-04,,2020-09-05,,,,,-2.0,
1027316,HR,Croatia,Karlovac County,,,HR-04,,2020-09-06,,,,,3.0,
1027317,HR,Croatia,Karlovac County,,,HR-04,,2020-09-07,,,,,-26.0,-2.0
1027318,HR,Croatia,Karlovac County,,,HR-04,,2020-09-08,,,,,-26.0,-2.0
1027319,HR,Croatia,Karlovac County,,,HR-04,,2020-09-09,,,,,-26.0,-4.0
1027320,HR,Croatia,Karlovac County,,,HR-04,,2020-09-10,,,,,-26.0,-5.0
1027321,HR,Croatia,Karlovac County,,,HR-04,,2020-09-11,,,,,-25.0,-7.0
1027322,HR,Croatia,Karlovac County,,,HR-04,,2020-09-12,,,,,-6.0,
1027323,HR,Croatia,Karlovac County,,,HR-04,,2020-09-13,,,,,-3.0,
1027324,HR,Croatia,Karlovac County,,,HR-04,,2020-09-14,,,,,-20.0,-7.0
1027325,HR,Croatia,Karlovac County,,,HR-04,,2020-09-15,,,,,-21.0,-6.0
1027326,HR,Croatia,Karlovac County,,,HR-04,,2020-09-16,,,,,-21.0,-6.0
1027327,HR,Croatia,Karlovac County,,,HR-04,,2020-09-17,,,,,-21.0,-4.0
1027328,HR,Croatia,Karlovac County,,,HR-04,,2020-09-18,,,,,-21.0,-3.0
1027329,HR,Croatia,Karlovac County,,,HR-04,,2020-09-19,,,,,-9.0,
1027330,HR,Croatia,Karlovac County,,,HR-04,,2020-09-20,,,,,-4.0,
1027331,HR,Croatia,Karlovac County,,,HR-04,,2020-09-21,,,,,-21.0,-4.0
1027332,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-15,16.0,-1.0,,,1.0,
1027333,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-16,14.0,4.0,,,-3.0,
1027334,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-17,6.0,4.0,,,0.0,-1.0
1027335,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-18,5.0,5.0,,,0.0,0.0
1027336,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-19,1.0,-2.0,,,0.0,-1.0
1027337,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-20,0.0,3.0,,,1.0,0.0
1027338,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-21,5.0,3.0,,,1.0,-1.0
1027339,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-22,7.0,5.0,,,5.0,
1027340,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-23,7.0,10.0,,,0.0,
1027341,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-24,4.0,4.0,,,1.0,-1.0
1027342,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-25,4.0,8.0,,,1.0,-1.0
1027343,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-26,-4.0,-5.0,,,1.0,2.0
1027344,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-27,-3.0,0.0,,,1.0,0.0
1027345,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-28,3.0,-2.0,,,0.0,0.0
1027346,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-02-29,-1.0,2.0,,,1.0,
1027347,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-01,2.0,4.0,,,1.0,
1027348,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-02,0.0,2.0,,,2.0,0.0
1027349,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-03,0.0,-3.0,,,2.0,0.0
1027350,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-04,1.0,0.0,,,0.0,0.0
1027351,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-05,-1.0,2.0,,,1.0,-1.0
1027352,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-06,3.0,6.0,,,1.0,0.0
1027353,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-07,7.0,5.0,,,3.0,
1027354,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-08,13.0,13.0,,,0.0,
1027355,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-09,3.0,1.0,,,1.0,-1.0
1027356,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-10,3.0,5.0,,,3.0,-1.0
1027357,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-11,4.0,4.0,,,1.0,-2.0
1027358,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-12,0.0,12.0,,,0.0,-2.0
1027359,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-13,0.0,24.0,,,0.0,1.0
1027360,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-14,-11.0,7.0,,,-4.0,
1027361,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-15,-11.0,10.0,,,-7.0,
1027362,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-16,-9.0,21.0,,,-23.0,8.0
1027363,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-17,-21.0,-1.0,,,-27.0,9.0
1027364,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-18,-20.0,10.0,,,-29.0,8.0
1027365,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-19,-53.0,-9.0,,,-36.0,12.0
1027366,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-20,-63.0,-22.0,,,-40.0,15.0
1027367,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-21,-71.0,-30.0,,,-33.0,
1027368,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-22,-84.0,-46.0,,,-45.0,
1027369,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-23,-69.0,-33.0,,,-50.0,22.0
1027370,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-24,-79.0,-48.0,,,-56.0,25.0
1027371,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-25,-76.0,-48.0,,,-56.0,25.0
1027372,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-26,-76.0,-48.0,,,-56.0,25.0
1027373,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-27,-75.0,-46.0,,,-55.0,
1027374,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-28,-79.0,-53.0,,,-45.0,
1027375,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-29,-81.0,-58.0,,,-44.0,
1027376,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-30,-73.0,-47.0,,,-54.0,23.0
1027377,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-03-31,-69.0,-47.0,,,-53.0,21.0
1027378,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-04-01,-67.0,-46.0,,,-52.0,19.0
1027379,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-04-02,-68.0,-46.0,,,-52.0,20.0
1027380,HR,Croatia,Koprivnica-Križevci County,,,HR-06,,2020-04-03,-67.0,-41.0,,,-51.0,22.0
